decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,month,year,day,decade,lat_grid,lon_grid,phylum_enc,class_enc,order_enc,family_enc,taxonRank_enc,basisOfRecord_enc,season_enc,species_richness,TARGET_sighting_density
17.622394,73.85,5091.0,7,2014,22,2010,17.6,73.8,2,10,23,65,4,0,0,37,179
17.393384,73.71297,200.0,6,2012,7,2010,17.4,73.7,2,0,12,32,4,3,0,51,219
17.701442,73.465252,1000.0,12,2022,8,2020,17.7,73.5,1,8,9,44,4,3,3,7,53
17.606057,73.512199,221.0,5,1962,26,1960,17.6,73.5,2,11,23,59,4,0,2,29,34
17.393659,73.730333,200.0,11,1962,13,1960,17.4,73.7,2,0,2,41,4,3,1,51,307
17.689613,73.502352,1000.0,5,2015,18,2010,17.7,73.5,2,12,14,12,6,2,2,7,23
17.420668,73.710137,200.0,1,1975,13,1970,17.4,73.7,2,0,2,41,4,3,3,51,388
17.571738,73.836233,1000.0,4,2020,27,2020,17.6,73.8,2,10,23,0,4,0,2,37,56
17.414935,73.738568,200.0,6,2013,2,2010,17.4,73.7,2,0,2,6,4,3,0,51,219
17.708617,73.802584,1000.0,10,2019,7,2010,17.7,73.8,2,0,2,47,4,3,1,40,200
17.727674,73.808364,5058.0,9,2013,12,2010,17.7,73.8,2,9,6,27,4,0,0,40,181
17.513195,73.500358,5321.0,9,2010,27,2010,17.5,73.5,2,10,23,49,4,0,0,37,106
17.403852,73.760529,1000.0,4,1962,8,1960,17.4,73.8,2,9,15,10,4,0,2,31,27
17.39611,73.712236,1000.0,12,2013,12,2010,17.4,73.7,2,12,8,18,6,2,3,51,503
17.536998,73.487961,1000.0,11,2013,15,2010,17.5,73.5,2,0,2,19,4,3,1,37,114
17.423021,73.733757,1000.0,7,2025,13,2020,17.4,73.7,2,0,12,32,4,3,0,51,505
17.59342,73.822819,509.0,9,2015,30,2010,17.6,73.8,2,10,23,65,5,0,0,37,146
17.730859,73.485806,1000.0,11,2003,27,2000,17.7,73.5,1,8,9,44,4,3,1,7,32
17.722906,73.826432,1000.0,1,2011,12,2010,17.7,73.8,2,0,2,19,1,0,3,40,168
17.356075,73.632471,30748.0,12,2016,10,2010,17.4,73.6,2,0,2,41,4,0,3,10,18
17.70391,73.819329,15.0,11,2003,17,2000,17.7,73.8,2,0,2,45,4,0,1,40,127
17.42573,73.738899,1000.0,7,2021,11,2020,17.4,73.7,2,0,2,19,1,3,0,51,505
17.395714,73.708631,200.0,11,1962,7,1960,17.4,73.7,2,0,2,6,4,3,1,51,307
17.398023,73.732142,200.0,1,2016,22,2010,17.4,73.7,2,0,12,32,4,3,3,51,388
17.388423,73.739778,200.0,7,2024,17,2020,17.4,73.7,2,0,2,6,4,3,0,51,505
17.722852,73.467285,1000.0,1,2023,7,2020,17.7,73.5,1,8,9,44,4,3,3,7,47
17.596894,73.819363,4151.0,1,2015,25,2010,17.6,73.8,1,2,13,60,4,0,3,37,127
17.359746,73.714862,1000.0,4,1962,23,1960,17.4,73.7,2,12,8,40,4,3,2,51,141
17.389244,73.736327,200.0,7,2016,7,2010,17.4,73.7,2,0,2,6,4,3,0,51,505
17.741387,73.829639,1000.0,8,2008,20,2000,17.7,73.8,1,1,3,55,4,0,0,40,105
17.411686,73.731138,1500.0,7,2012,16,2010,17.4,73.7,2,0,2,45,4,3,0,51,505
17.591234,73.85,1000.0,12,1989,23,1980,17.6,73.8,6,12,23,62,2,0,3,37,156
17.569258,73.480567,1000.0,11,1975,17,1970,17.6,73.5,2,10,23,24,4,3,1,29,58
17.46687,73.462216,1000.0,7,2016,12,2010,17.5,73.5,1,1,3,48,4,0,0,37,174
17.38809,73.725122,1000.0,12,2015,23,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.385779,73.713187,200.0,3,2014,10,2010,17.4,73.7,2,0,2,6,4,3,2,51,73
17.406335,73.588923,301.0,10,2021,7,2020,17.4,73.6,2,9,16,50,4,0,1,10,26
17.6022,73.839846,4157.0,12,2011,28,2010,17.6,73.8,2,10,23,15,4,0,3,37,156
17.412906,73.714349,1500.0,5,2022,12,2020,17.4,73.7,2,0,2,19,4,3,2,51,161
17.597136,73.818528,4157.0,12,2022,13,2020,17.6,73.8,2,10,23,15,4,0,3,37,156
17.384748,73.670415,1000.0,12,2010,2,2010,17.4,73.7,2,9,15,10,4,0,3,51,503
17.577308,73.830923,4151.0,7,2018,14,2010,17.6,73.8,1,8,9,23,4,0,0,37,179
17.434433,73.708812,1500.0,12,2022,1,2020,17.4,73.7,2,0,2,19,4,3,3,51,503
17.518606,73.502533,30732.0,7,1989,15,1980,17.5,73.5,2,9,6,38,4,0,0,37,174
17.532387,73.85,1000.0,4,2022,22,2020,17.5,73.8,2,10,23,0,4,0,2,20,22
17.72882,73.484211,1000.0,1,2018,21,2010,17.7,73.5,1,8,9,44,4,3,3,7,47
17.545481,73.681862,134.0,9,1975,7,1970,17.5,73.7,2,10,23,0,4,0,0,15,25
17.646277,73.689732,298.0,12,1962,13,1960,17.6,73.7,2,10,23,49,4,0,3,7,7
17.408911,73.736789,1000.0,1,2011,13,2010,17.4,73.7,2,0,12,32,4,3,3,51,388
17.526959,73.54654,1000.0,12,2024,13,2020,17.5,73.5,2,12,8,18,4,3,3,37,145
17.732389,73.812541,378.0,11,2011,3,2010,17.7,73.8,1,8,9,23,4,0,1,40,127
17.650606,73.819187,30716.0,9,1989,7,1980,17.7,73.8,2,9,5,5,4,0,0,40,181
17.443956,73.707497,312.0,10,2016,19,2010,17.4,73.7,2,9,6,66,4,0,1,51,383
17.723199,73.48812,1000.0,6,2024,12,2020,17.7,73.5,1,8,9,44,4,3,0,7,29
17.740215,73.682321,122.0,12,2022,16,2020,17.7,73.7,1,1,3,1,4,0,3,8,29
17.597403,73.842466,204.0,6,2019,18,2010,17.6,73.8,1,8,9,23,4,0,0,37,86
17.536845,73.496502,207.0,7,2022,26,2020,17.5,73.5,2,10,23,0,4,0,0,37,174
17.374861,73.691659,1000.0,8,1962,13,1960,17.4,73.7,2,10,23,15,4,0,0,51,218
17.55589,73.502062,1000.0,1,2022,1,2020,17.6,73.5,2,0,2,19,4,3,3,29,65
17.541008,73.515652,1000.0,9,1962,10,1960,17.5,73.5,1,1,3,1,1,0,0,37,106
17.41416,73.715896,1000.0,8,2016,23,2010,17.4,73.7,2,0,2,19,1,3,0,51,218
17.74572,73.663354,1000.0,7,2024,12,2020,17.7,73.7,1,1,3,48,4,0,0,8,21
17.607758,73.843488,4151.0,8,2011,20,2010,17.6,73.8,2,10,23,64,4,0,0,37,96
17.451322,73.839598,30732.0,12,2022,29,2020,17.5,73.8,2,10,23,24,4,0,3,20,70
17.607959,73.83061,5098.0,12,2013,16,2010,17.6,73.8,2,10,23,15,5,0,3,37,156
17.396431,73.718814,200.0,7,2022,27,2020,17.4,73.7,2,0,2,6,4,3,0,51,505
17.582467,73.815065,1000.0,10,1961,26,1960,17.6,73.8,2,10,23,63,4,0,1,37,165
17.556347,73.469237,1000.0,1,2025,26,2020,17.6,73.5,2,0,2,19,4,3,3,29,65
17.658697,73.704232,298.0,8,2022,9,2020,17.7,73.7,2,10,23,49,4,0,0,8,16
17.773931,73.751723,229.0,11,2024,25,2020,17.8,73.8,2,10,23,0,4,0,1,9,11
17.727347,73.823153,993.0,9,1954,1,1950,17.7,73.8,2,10,23,33,4,0,0,40,181
17.529166,73.513492,1000.0,12,2006,7,2000,17.5,73.5,1,1,3,1,1,0,3,37,145
17.583641,73.842304,5091.0,9,2020,16,2020,17.6,73.8,2,9,7,29,4,0,0,37,146
17.731493,73.830436,3152.0,9,2025,23,2020,17.7,73.8,2,10,23,65,5,0,0,40,181
17.62157,73.839001,5098.0,10,2010,16,2010,17.6,73.8,2,10,23,15,4,0,1,37,165
17.403998,73.719578,30.0,5,1962,25,1960,17.4,73.7,2,10,23,24,4,3,2,51,161
17.669366,73.675893,29.0,10,2025,9,2020,17.7,73.7,2,10,23,65,4,0,1,8,15
17.429501,73.733401,1000.0,8,2008,15,2000,17.4,73.7,2,10,23,24,4,3,0,51,218
17.508829,73.525226,1000.0,1,2003,1,2000,17.5,73.5,2,12,18,3,4,3,3,37,128
17.553382,73.494937,1000.0,6,2022,10,2020,17.6,73.5,2,0,2,19,4,3,0,29,37
17.703209,73.484709,1000.0,10,2011,17,2010,17.7,73.5,1,8,9,44,4,3,1,7,73
17.530426,73.527601,1000.0,9,2003,7,2000,17.5,73.5,1,1,3,1,1,0,0,37,106
17.566758,73.829953,1000.0,8,2016,23,2010,17.6,73.8,2,10,23,0,4,0,0,37,96
17.589626,73.85,1000.0,7,1962,31,1960,17.6,73.8,2,10,23,65,4,0,0,37,179
17.542192,73.524664,3729.0,11,2018,1,2010,17.5,73.5,2,12,8,18,4,3,1,37,114
17.408335,73.837071,2597.0,9,2012,29,2010,17.4,73.8,2,9,6,9,4,0,0,31,70
17.397126,73.73626,200.0,1,2022,15,2020,17.4,73.7,2,0,2,6,4,3,3,51,388
17.436531,73.717163,1500.0,4,2023,23,2020,17.4,73.7,2,10,23,24,4,3,2,51,141
17.687187,73.503143,1000.0,8,2021,14,2020,17.7,73.5,2,12,14,12,4,1,0,7,35
17.43423,73.707739,1500.0,9,2023,1,2020,17.4,73.7,2,0,2,47,4,3,0,51,322
17.509333,73.527583,1000.0,12,1962,20,1960,17.5,73.5,2,12,18,3,4,3,3,37,145
17.574998,73.807121,4157.0,8,2020,2,2020,17.6,73.8,2,10,23,15,4,0,0,37,96
17.684724,73.491302,1000.0,11,2021,17,2020,17.7,73.5,2,12,8,62,6,2,1,7,32
17.420104,73.732712,1500.0,12,2022,27,2020,17.4,73.7,2,0,2,19,4,3,3,51,503
17.565155,73.51851,58.0,12,2015,30,2010,17.6,73.5,2,10,23,24,4,0,3,29,64
17.515229,73.536815,1000.0,7,2022,15,2020,17.5,73.5,2,12,22,36,4,3,0,37,174
17.533836,73.517319,1000.0,6,1961,5,1960,17.5,73.5,1,1,3,48,1,0,0,37,68
17.58801,73.847016,1000.0,12,2023,7,2020,17.6,73.8,2,10,23,0,4,0,3,37,156
17.698997,73.783587,8.0,10,2016,23,2010,17.7,73.8,2,10,23,24,4,0,1,40,200
17.443883,73.825602,30732.0,7,2019,23,2010,17.4,73.8,2,10,23,24,4,0,0,31,94
17.344098,73.849483,1000.0,7,2016,25,2010,17.3,73.8,2,12,8,18,4,3,0,4,10
17.535312,73.525614,1000.0,12,2024,12,2020,17.5,73.5,2,12,8,18,6,2,3,37,145
17.421096,73.684691,1000.0,7,2024,1,2020,17.4,73.7,2,9,15,10,4,0,0,51,505
17.380695,73.739592,1000.0,10,2010,21,2010,17.4,73.7,2,9,15,10,4,0,1,51,383
17.643293,73.758068,1000.0,7,2020,29,2020,17.6,73.8,2,10,23,64,4,0,0,37,179
17.39632,73.734973,200.0,9,2022,28,2020,17.4,73.7,2,10,23,24,4,3,0,51,322
17.724601,73.843116,993.0,11,2021,19,2020,17.7,73.8,2,9,5,11,4,0,1,40,127
17.395317,73.703067,200.0,8,2015,27,2010,17.4,73.7,2,0,2,6,4,3,0,51,218
17.572244,73.476917,1000.0,6,2013,7,2010,17.6,73.5,2,0,2,19,4,3,0,29,37
17.409318,73.717678,1500.0,10,2014,21,2010,17.4,73.7,2,10,23,24,4,3,1,51,383
17.496579,73.470534,122.0,7,2025,27,2020,17.5,73.5,2,0,2,6,4,0,0,37,174
17.521492,73.501698,50000.0,6,2017,7,2010,17.5,73.5,1,1,3,42,1,0,0,37,68
17.401427,73.738531,206.0,7,2003,13,2000,17.4,73.7,3,7,21,2,4,0,0,51,505
17.708033,73.484719,1000.0,12,1997,1,1990,17.7,73.5,1,8,9,44,4,3,3,7,53
17.38652,73.734108,200.0,7,2020,31,2020,17.4,73.7,2,0,2,6,4,3,0,51,505
17.445054,73.673443,1000.0,5,2015,26,2010,17.4,73.7,2,12,8,40,6,2,2,51,161
17.454304,73.820389,1000.0,9,2003,27,2000,17.5,73.8,2,12,8,40,6,2,0,20,58
17.391855,73.713982,1000.0,7,2015,26,2010,17.4,73.7,2,12,8,18,6,2,0,51,505
17.53919,73.829412,1000.0,9,2003,11,2000,17.5,73.8,2,10,23,15,4,0,0,20,58
17.589398,73.85,5091.0,1,2011,22,2010,17.6,73.8,2,0,2,19,4,0,3,37,127
17.425476,73.747162,1000.0,11,2013,13,2010,17.4,73.7,2,0,12,32,4,3,1,51,307
17.344098,73.806482,1000.0,5,2012,18,2010,17.3,73.8,2,12,18,51,4,3,2,4,3
17.474137,73.481163,1829.0,4,2011,6,2010,17.5,73.5,1,1,0,43,4,0,2,37,57
17.731121,73.79367,1000.0,11,1954,12,1950,17.7,73.8,2,0,2,19,1,0,1,40,127
17.723232,73.8351,993.0,1,2025,13,2020,17.7,73.8,2,0,2,37,4,0,3,40,168
17.640354,73.828264,3134.0,9,2024,12,2020,17.6,73.8,2,10,23,15,4,0,0,37,146
17.501965,73.528517,19.0,12,2022,10,2020,17.5,73.5,2,11,23,59,4,0,3,37,145
17.775129,73.745434,1000.0,11,2013,31,2010,17.8,73.7,2,9,15,10,4,0,1,7,11
17.406094,73.827717,2597.0,12,2018,29,2010,17.4,73.8,2,9,6,9,4,0,3,31,88
17.417264,73.716419,1000.0,12,2022,18,2020,17.4,73.7,2,10,23,15,4,1,3,51,503
17.408057,73.695926,1000.0,9,2024,18,2020,17.4,73.7,2,10,23,15,4,0,0,51,322
17.413329,73.70818,200.0,11,2022,23,2020,17.4,73.7,2,0,2,6,4,3,1,51,307
17.586037,73.826226,667.0,9,2022,7,2020,17.6,73.8,2,10,23,0,4,0,0,37,146
17.538544,73.484897,1000.0,4,2022,12,2020,17.5,73.5,2,10,23,15,4,3,2,37,57
17.410128,73.727368,1500.0,1,2011,1,2010,17.4,73.7,2,0,2,45,4,3,3,51,388
17.783439,73.727632,209.0,1,2022,28,2020,17.8,73.7,1,1,3,55,4,0,3,7,6
17.381292,73.67817,1000.0,5,2014,31,2010,17.4,73.7,2,0,2,47,4,0,2,51,161
17.411732,73.746827,1000.0,11,1961,12,1960,17.4,73.7,2,10,23,24,4,3,1,51,307
17.552457,73.503837,1000.0,7,2003,6,2000,17.6,73.5,1,1,3,35,0,0,0,29,74
17.519959,73.482973,1000.0,6,2016,20,2010,17.5,73.5,5,5,20,52,1,3,0,37,68
17.483222,73.821806,75.0,1,2015,22,2010,17.5,73.8,2,10,23,0,4,0,3,20,50
17.440338,73.742897,1500.0,6,2025,15,2020,17.4,73.7,2,0,2,45,4,3,0,51,219
17.359017,73.73562,3.06,11,2022,20,2020,17.4,73.7,2,9,16,50,4,3,1,51,307
17.782433,73.757574,209.0,10,1962,10,1960,17.8,73.8,2,9,16,50,4,0,1,9,8
17.509427,73.558969,1000.0,1,2020,25,2020,17.5,73.6,2,12,14,13,4,3,3,13,20
17.376366,73.556658,301.0,1,2022,15,2020,17.4,73.6,2,9,16,50,4,0,3,10,15
17.49509,73.8262,743.0,11,2015,5,2010,17.5,73.8,2,9,6,9,4,0,1,20,44
17.678241,73.521369,1000.0,1,2008,13,2000,17.7,73.5,2,12,14,12,6,2,3,7,47
17.44721,73.736496,1000.0,5,1953,25,1950,17.4,73.7,2,9,15,10,4,0,2,51,161
17.397154,73.73446,200.0,10,1962,10,1960,17.4,73.7,2,0,12,32,4,3,1,51,383
17.429827,73.828726,1000.0,10,2008,23,2000,17.4,73.8,2,0,2,47,4,0,1,31,55
17.722652,73.462216,1000.0,4,2011,7,2010,17.7,73.5,1,8,9,44,4,3,2,7,17
17.413683,73.652367,1000.0,7,2024,6,2020,17.4,73.7,2,9,15,10,4,0,0,51,505
17.534997,73.833481,1000.0,8,2015,7,2010,17.5,73.8,2,10,23,24,1,1,0,20,32
17.538038,73.517992,1000.0,7,2024,7,2020,17.5,73.5,1,1,3,1,1,0,0,37,174
17.522383,73.497618,1000.0,12,2013,5,2010,17.5,73.5,1,1,3,1,1,0,3,37,145
17.439756,73.715598,312.0,9,2023,17,2020,17.4,73.7,2,10,23,15,4,0,0,51,322
17.581613,73.85,1000.0,4,2011,20,2010,17.6,73.8,6,12,23,62,2,0,2,37,56
17.38334,73.719026,200.0,1,2014,11,2010,17.4,73.7,2,0,2,6,4,3,3,51,388
17.585871,73.838215,667.0,1,2018,23,2010,17.6,73.8,2,10,23,0,4,0,3,37,127
17.359771,73.805117,1000.0,12,2015,13,2010,17.4,73.8,2,12,8,40,6,2,3,31,88
17.447103,73.84027,1000.0,12,2006,21,2000,17.4,73.8,2,12,8,40,4,3,3,31,88
17.538653,73.476206,1000.0,11,2015,14,2010,17.5,73.5,2,10,23,15,4,3,1,37,114
17.55281,73.610488,9.0,8,2018,18,2010,17.6,73.6,1,1,3,1,4,0,0,4,4
17.575333,73.681604,30732.0,9,2013,18,2010,17.6,73.7,2,9,5,58,4,0,0,7,5
17.611549,73.85,1000.0,12,2025,28,2020,17.6,73.8,6,12,23,62,2,0,3,37,156
17.45356,73.738526,3066.0,12,2011,7,2010,17.5,73.7,2,10,23,65,4,0,3,15,31
17.719078,73.808841,1000.0,5,2005,10,2000,17.7,73.8,2,12,8,40,6,2,2,40,76
17.459173,73.470044,1829.0,5,2003,13,2000,17.5,73.5,1,1,0,43,4,0,2,37,64
17.587579,73.836455,4151.0,6,2006,7,2000,17.6,73.8,2,10,23,65,4,0,0,37,86
17.605783,73.832223,509.0,12,2021,1,2020,17.6,73.8,2,10,23,65,5,0,3,37,156
17.529205,73.525691,5321.0,12,2013,12,2010,17.5,73.5,2,10,23,49,4,0,3,37,145
17.730635,73.799531,1000.0,3,1962,20,1960,17.7,73.8,2,12,8,40,6,2,2,40,24
17.426553,73.715668,1500.0,7,1962,11,1960,17.4,73.7,2,0,2,45,4,3,0,51,505
17.431781,73.825088,1000.0,7,2018,25,2010,17.4,73.8,2,0,2,37,4,0,0,31,94
17.429905,73.731788,1000.0,12,2022,18,2020,17.4,73.7,2,10,23,24,4,1,3,51,503
17.751116,73.670832,1000.0,12,2015,28,2010,17.8,73.7,1,1,3,48,4,0,3,7,21
17.474558,73.837346,1000.0,7,2003,19,2000,17.5,73.8,1,2,1,53,4,3,0,20,57
17.723502,73.793458,8.0,1,2024,7,2020,17.7,73.8,2,10,23,24,4,0,3,40,168
17.430164,73.732489,1000.0,1,1962,20,1960,17.4,73.7,2,10,23,24,4,1,3,51,388
17.424568,73.728557,1000.0,3,1962,5,1960,17.4,73.7,2,9,5,5,4,0,2,51,73
17.610447,73.82014,253.0,12,2003,10,2000,17.6,73.8,2,10,23,15,4,0,3,37,156
17.559543,73.825004,1000.0,11,2008,19,2000,17.6,73.8,2,10,23,0,4,3,1,37,124
17.424225,73.740865,1000.0,12,2022,17,2020,17.4,73.7,2,0,12,32,4,3,3,51,503
17.376262,73.706483,4.0,8,2018,8,2010,17.4,73.7,2,10,23,63,5,0,0,51,218
17.408326,73.728743,1500.0,10,2016,20,2010,17.4,73.7,2,0,2,19,4,3,1,51,383
17.435589,73.710298,312.0,11,1954,17,1950,17.4,73.7,2,10,23,15,0,0,1,51,307
17.375898,73.74053,3.06,10,2016,25,2010,17.4,73.7,2,9,16,50,4,3,1,51,383
17.509974,73.558824,1000.0,3,2024,5,2020,17.5,73.6,2,12,8,18,6,2,2,13,3
17.384361,73.731033,200.0,3,1957,1,1950,17.4,73.7,2,0,2,6,4,3,2,51,73
17.438063,73.817816,1000.0,8,2024,17,2020,17.4,73.8,2,12,8,40,4,3,0,31,33
17.707971,73.816634,1000.0,10,2015,9,2010,17.7,73.8,2,10,23,24,4,3,1,40,200
17.706817,73.808173,1000.0,4,2013,18,2010,17.7,73.8,4,12,11,4,1,1,2,40,59
17.770298,73.723423,209.0,11,2016,7,2010,17.8,73.7,2,9,16,50,4,0,1,7,11
17.594284,73.831383,253.0,8,2013,28,2010,17.6,73.8,2,10,23,15,4,0,0,37,96
17.444185,73.712835,1000.0,12,2014,12,2010,17.4,73.7,2,10,23,15,4,0,3,51,503
17.794271,73.823743,1000.0,7,2015,19,2010,17.8,73.8,2,10,23,63,1,0,0,9,19
17.56512,73.828109,1000.0,9,2022,29,2020,17.6,73.8,2,10,23,0,4,0,0,37,146
17.54823,73.503673,50000.0,9,2025,5,2020,17.5,73.5,1,1,3,1,0,0,0,37,106
17.617691,73.830043,1000.0,9,2023,6,2020,17.6,73.8,6,12,23,62,2,0,0,37,146
17.74647,73.820087,994.0,6,2003,5,2000,17.7,73.8,2,10,23,49,4,0,0,40,84
17.523272,73.50425,1000.0,11,2011,10,2010,17.5,73.5,1,1,3,48,4,0,1,37,114
17.65729,73.818984,30716.0,12,2016,8,2010,17.7,73.8,2,9,5,5,4,0,3,40,174
17.460658,73.83952,1000.0,7,2008,31,2000,17.5,73.8,2,12,8,40,6,2,0,20,57
17.368356,73.709802,4.0,9,2015,17,2010,17.4,73.7,2,10,23,63,5,0,0,51,322
17.612316,73.811856,1000.0,1,2019,22,2010,17.6,73.8,2,10,23,0,4,0,3,37,127
17.682082,73.509612,1000.0,7,2023,7,2020,17.7,73.5,2,12,8,62,6,2,0,7,54
17.425393,73.714345,1500.0,6,2014,18,2010,17.4,73.7,2,0,2,19,4,3,0,51,219
17.703527,73.794207,3152.0,9,2019,20,2010,17.7,73.8,2,10,23,65,5,0,0,40,181
17.578251,73.820073,4151.0,8,2006,25,2000,17.6,73.8,2,10,23,33,4,0,0,37,96
17.728244,73.824577,3152.0,6,2017,13,2010,17.7,73.8,2,0,2,19,4,0,0,40,84
17.705445,73.812381,1000.0,8,2015,20,2010,17.7,73.8,2,0,2,47,4,3,0,40,105
17.540457,73.498959,5321.0,11,2014,7,2010,17.5,73.5,2,10,23,49,4,0,1,37,114
17.548293,73.48711,1000.0,1,1961,12,1960,17.5,73.5,2,10,23,63,4,3,3,37,128
17.559945,73.85,1000.0,8,2008,11,2000,17.6,73.8,2,10,23,15,4,0,0,37,96
17.530898,73.509284,1000.0,5,2008,27,2000,17.5,73.5,1,1,3,35,1,0,2,37,64
17.443887,73.705736,312.0,7,2014,28,2010,17.4,73.7,2,9,6,66,4,0,0,51,505
17.390447,73.708762,200.0,3,2013,22,2010,17.4,73.7,2,0,2,6,4,3,2,51,73
17.7064,73.843904,3777.0,1,2016,5,2010,17.7,73.8,2,10,23,63,5,0,3,40,168
17.461548,73.84864,1000.0,6,2013,8,2010,17.5,73.8,2,0,2,47,4,3,0,20,19
17.571111,73.836497,1000.0,10,2023,13,2020,17.6,73.8,2,10,23,24,4,3,1,37,165
17.442861,73.812899,1000.0,9,2017,18,2010,17.4,73.8,2,0,2,47,4,3,0,31,70
17.724175,73.805356,994.0,10,2024,1,2020,17.7,73.8,2,10,23,49,4,0,1,40,200
17.673086,73.50787,1000.0,12,2022,23,2020,17.7,73.5,2,12,14,12,4,1,3,7,53
17.583217,73.811605,500.0,8,1914,18,1910,17.6,73.8,2,10,23,0,4,0,0,37,96
17.60714,73.821207,4151.0,11,2011,7,2010,17.6,73.8,1,1,17,7,4,0,1,37,124
17.737923,73.806698,1000.0,10,2021,10,2020,17.7,73.8,2,12,8,40,4,3,1,40,200
17.736829,73.78925,1000.0,10,2022,7,2020,17.7,73.8,2,10,23,0,4,0,1,40,200
17.497392,73.836252,1000.0,10,2015,29,2010,17.5,73.8,2,10,23,15,4,0,1,20,41
17.470174,73.690949,312.0,9,2015,2,2010,17.5,73.7,2,9,15,10,4,0,0,15,25
17.714631,73.792058,1000.0,10,2025,1,2020,17.7,73.8,2,12,8,40,4,3,1,40,200
17.390956,73.739993,200.0,8,2013,27,2010,17.4,73.7,2,0,12,32,4,3,0,51,218
17.696219,73.532141,1000.0,3,2003,2,2000,17.7,73.5,2,12,14,12,4,3,2,7,14
17.566751,73.464576,1000.0,11,2024,17,2020,17.6,73.5,2,10,23,15,4,3,1,29,58
17.720717,73.85,1000.0,10,2019,29,2010,17.7,73.8,2,9,16,30,4,0,1,40,200
17.529968,73.503329,207.0,12,2003,13,2000,17.5,73.5,2,10,23,0,4,0,3,37,145
17.5267,73.524908,5321.0,1,2024,17,2020,17.5,73.5,2,10,23,49,4,0,3,37,128
17.410294,73.734335,100.0,12,2022,15,2020,17.4,73.7,2,0,12,32,4,3,3,51,503
17.420089,73.744556,1000.0,12,1962,21,1960,17.4,73.7,2,0,12,32,4,3,3,51,503
17.549577,73.476048,1000.0,3,2022,10,2020,17.5,73.5,2,0,2,6,4,3,2,37,22
17.402243,73.722785,200.0,11,2003,7,2000,17.4,73.7,2,0,2,6,4,3,1,51,307
17.706837,73.75878,1000.0,12,2023,27,2020,17.7,73.8,2,10,23,0,4,0,3,40,174
17.431284,73.721867,1500.0,1,2012,6,2010,17.4,73.7,2,10,23,15,4,3,3,51,388
17.499347,73.810997,1000.0,9,2023,13,2020,17.5,73.8,2,10,23,65,4,0,0,20,58
17.423237,73.833443,1000.0,6,2020,11,2020,17.4,73.8,2,0,2,6,4,0,0,31,39
17.394308,73.704386,200.0,6,2022,1,2020,17.4,73.7,2,0,12,32,4,3,0,51,219
17.387274,73.735157,1000.0,5,2022,8,2020,17.4,73.7,2,9,15,10,4,0,2,51,161
17.415038,73.710786,1000.0,12,2022,25,2020,17.4,73.7,2,10,23,15,4,1,3,51,503
17.38385,73.728627,200.0,10,1962,17,1960,17.4,73.7,2,0,2,6,4,3,1,51,383
17.523336,73.538737,1000.0,1,2015,12,2010,17.5,73.5,2,12,8,18,6,2,3,37,128
17.711099,73.818299,993.0,1,2024,22,2020,17.7,73.8,2,9,6,9,4,0,3,40,168
17.598676,73.825897,500.0,8,2018,18,2010,17.6,73.8,2,10,23,0,4,0,0,37,96
17.532888,73.52645,1000.0,6,1954,10,1950,17.5,73.5,2,12,18,3,6,2,0,37,68
17.595141,73.842849,4157.0,3,2014,31,2010,17.6,73.8,2,10,23,15,4,0,2,37,35
17.397266,73.734097,1000.0,11,1953,28,1950,17.4,73.7,2,0,2,6,4,0,1,51,307
17.75969,73.748937,209.0,7,1962,22,1960,17.8,73.7,2,10,23,15,4,0,0,7,9
17.544079,73.519048,1000.0,4,2024,22,2020,17.5,73.5,2,0,2,6,4,0,2,37,57
17.445268,73.814983,1000.0,10,2025,27,2020,17.4,73.8,2,12,8,40,4,3,1,31,55
17.573951,73.831449,4151.0,5,2025,17,2020,17.6,73.8,1,2,13,60,4,0,2,37,65
17.399987,73.723617,1000.0,8,2008,31,2000,17.4,73.7,2,9,15,10,4,0,0,51,218
17.417471,73.739941,200.0,11,1962,15,1960,17.4,73.7,2,0,12,32,4,3,1,51,307
17.537106,73.476546,1000.0,11,2015,7,2010,17.5,73.5,2,0,2,19,4,3,1,37,114
17.56978,73.474622,1000.0,11,2019,18,2010,17.6,73.5,2,10,23,15,4,3,1,29,58
17.689154,73.503279,1000.0,1,2008,1,2000,17.7,73.5,2,12,8,40,6,2,3,7,47
17.510222,73.570362,30732.0,1,2014,28,2010,17.5,73.6,2,4,23,16,4,0,3,13,20
17.386343,73.713852,200.0,9,2016,10,2010,17.4,73.7,2,0,2,6,4,3,0,51,322
17.702823,73.824906,100.0,1,2016,6,2010,17.7,73.8,1,1,3,35,1,0,3,40,168
17.739297,73.674294,1000.0,3,2025,2,2020,17.7,73.7,1,1,3,48,4,0,2,8,4
17.363874,73.638332,30748.0,9,2007,4,2000,17.4,73.6,2,0,2,41,4,0,0,10,20
17.401739,73.708342,200.0,12,2023,1,2020,17.4,73.7,2,0,2,6,4,3,3,51,503
17.401056,73.746823,1000.0,2,2021,29,2020,17.4,73.7,2,11,23,59,4,0,3,51,24
17.789898,73.749242,1000.0,11,1989,5,1980,17.8,73.7,2,9,15,10,4,0,1,7,11
17.423375,73.827905,1000.0,6,2003,20,2000,17.4,73.8,2,0,2,37,4,0,0,31,39
