lat_grid,lon_grid,day,month,year,decade,season_enc,coordinateUncertaintyInMeters,species_richness,order_enc,family_enc,class_enc,taxonRank_enc,basisOfRecord_enc,decimalLatitude,decimalLongitude,plant_sighting_density
17.4,73.7,4,9,2021,2020,3,549.0,112,10,12,1,2,0,17.359481,73.694272,941
17.4,73.6,26,9,2012,2010,3,549.0,60,23,69,0,2,3,17.426672,73.59319,435
17.7,73.8,29,9,2020,2020,3,205.0,232,10,12,1,2,0,17.712964,73.814956,6544
17.7,73.8,28,9,2010,2010,3,205.0,232,30,82,1,2,0,17.73294,73.812534,6544
17.7,73.8,10,10,2020,2020,3,122.0,232,23,69,0,2,0,17.733566,73.831888,6544
17.7,73.8,29,7,2011,2010,2,3152.0,232,27,45,1,2,0,17.704637,73.813923,6544
17.7,73.8,2,10,2010,2010,3,3152.0,232,1,5,1,2,0,17.699493,73.813557,6544
17.4,73.6,23,3,2020,2020,1,549.0,60,28,79,1,2,0,17.440247,73.631995,435
17.7,73.8,20,9,2020,2020,3,378.0,232,11,35,1,2,0,17.719556,73.821737,6544
17.7,73.8,30,9,2025,2020,3,924.0,232,3,52,1,2,0,17.71848,73.815435,6544
17.7,73.8,28,9,2019,2010,3,298.0,232,14,43,1,2,0,17.733175,73.828402,6544
17.7,73.8,30,10,2023,2020,3,244.0,232,12,6,1,2,0,17.709921,73.801987,6544
17.7,73.8,18,7,2017,2010,2,205.0,232,6,31,1,2,0,17.709575,73.820939,6544
17.7,73.8,27,3,2019,2010,1,205.0,232,14,43,1,2,0,17.744409,73.840628,6544
17.7,73.8,17,9,2017,2010,3,549.0,232,3,11,1,2,0,17.732149,73.812582,6544
17.6,73.8,29,9,2022,2020,3,15.0,81,11,35,1,2,0,17.603794,73.840303,884
17.7,73.8,12,3,2012,2010,1,205.0,232,12,6,1,2,0,17.719007,73.80124,6544
17.4,73.7,12,8,2024,2020,2,549.0,112,12,6,1,2,0,17.426049,73.663273,941
17.7,73.8,30,9,2015,2010,3,206.0,232,3,17,1,2,0,17.714591,73.826708,6544
17.4,73.6,12,10,2025,2020,3,5000.0,60,11,35,1,2,4,17.440774,73.612847,435
17.7,73.8,12,9,2018,2010,3,205.0,232,14,41,1,2,0,17.71842,73.814854,6544
17.7,73.8,20,9,2018,2010,3,549.0,232,23,69,0,1,0,17.730389,73.841136,6544
17.7,73.8,2,9,2021,2020,3,645.0,232,12,6,1,2,0,17.715169,73.812797,6544
17.6,73.8,18,9,2011,2010,3,549.0,81,14,41,1,2,0,17.577317,73.833665,884
17.7,73.8,14,9,2017,2010,3,549.0,232,12,36,1,2,0,17.734011,73.834484,6544
17.6,73.8,20,9,2014,2010,3,526.0,81,1,5,1,2,0,17.609036,73.849404,884
17.7,73.8,27,9,2024,2020,3,3152.0,232,6,31,1,2,0,17.700956,73.799304,6544
17.4,73.7,16,10,2019,2010,3,1069.0,112,2,59,0,2,0,17.398076,73.726154,941
17.7,73.8,16,3,2018,2010,1,205.0,232,3,11,1,2,0,17.720931,73.83487,6544
17.4,73.7,18,9,2013,2010,3,3000.0,112,11,35,1,2,4,17.417564,73.687061,941
17.7,73.8,19,9,2025,2020,3,30716.0,232,0,7,0,2,0,17.702627,73.815149,6544
17.3,73.8,31,9,2021,2020,3,549.0,8,16,54,1,2,0,17.320902,73.839095,27
17.4,73.7,6,9,2026,2020,3,549.0,112,12,6,1,2,0,17.440116,73.653419,941
17.7,73.8,19,11,2014,2010,3,645.0,232,11,35,1,2,0,17.709684,73.808174,6544
17.4,73.7,5,9,2010,2010,3,3000.0,112,14,0,1,2,4,17.421108,73.684254,941
17.7,73.8,23,10,2015,2010,3,206.0,232,12,6,1,2,0,17.709525,73.813505,6544
17.7,73.8,7,2,2015,2010,0,993.0,232,14,60,1,2,0,17.722492,73.812057,6544
17.7,73.8,21,10,2018,2010,3,993.0,232,6,31,1,2,0,17.728837,73.824681,6544
17.7,73.8,12,9,2022,2020,3,122.0,232,6,31,1,2,0,17.718284,73.822953,6544
17.7,73.8,8,8,2021,2020,2,549.0,232,2,59,0,2,0,17.73913,73.845547,6544
17.8,73.8,1,10,2018,2010,3,8256.0,34,18,48,1,2,0,17.786192,73.85,205
17.7,73.8,2,9,2017,2010,3,624.0,232,12,6,1,2,0,17.710662,73.838103,6544
17.5,73.5,21,10,2021,2020,3,21.0,30,17,34,1,2,0,17.515635,73.52799,221
17.7,73.8,20,9,2014,2010,3,549.0,232,17,34,1,2,0,17.703597,73.832335,6544
17.8,73.8,2,9,2015,2010,3,5452.0,34,8,25,0,2,0,17.750102,73.819321,205
17.7,73.8,22,1,2013,2010,0,205.0,232,2,59,0,2,0,17.724891,73.82283,6544
17.7,73.8,13,9,2011,2010,3,549.0,232,14,0,1,0,0,17.732504,73.841272,6544
17.7,73.8,18,2,2019,2010,0,298.0,232,6,31,1,2,0,17.711784,73.831661,6544
17.4,73.7,10,9,2017,2010,3,3066.0,112,14,41,1,2,0,17.443023,73.735733,941
17.7,73.8,22,9,2019,2010,3,549.0,232,2,59,0,2,0,17.720113,73.840948,6544
17.5,73.5,26,10,2022,2020,3,3000.0,30,16,4,1,2,4,17.513691,73.529174,221
17.7,73.8,16,10,2023,2020,3,205.0,232,32,89,0,2,0,17.709596,73.815765,6544
17.7,73.8,20,10,2018,2010,3,5452.0,232,14,43,1,2,0,17.71791,73.816679,6544
17.7,73.8,20,12,2014,2010,0,227.0,232,2,59,0,2,0,17.744502,73.831135,6544
17.4,73.7,1,8,2022,2020,2,6738.0,112,12,6,1,2,0,17.436662,73.65075,941
17.7,73.8,28,9,2018,2010,3,2000.0,232,8,25,0,2,4,17.703022,73.819897,6544
17.5,73.6,29,2,2015,2010,0,549.0,23,14,14,1,2,0,17.478158,73.593251,115
17.7,73.8,30,4,2013,2010,1,439.0,232,4,15,1,2,0,17.720134,73.807396,6544
17.7,73.8,20,10,2021,2020,3,206.0,232,3,11,1,2,0,17.737547,73.812171,6544
17.4,73.6,29,8,2025,2020,2,549.0,60,28,79,1,2,0,17.447992,73.646068,435
17.4,73.6,4,8,2017,2010,2,549.0,60,23,69,0,2,3,17.391063,73.601048,435
17.7,73.8,15,8,2019,2010,2,549.0,232,10,12,1,2,0,17.744264,73.801539,6544
17.7,73.8,22,12,2022,2020,0,1830.0,232,11,35,1,2,0,17.707461,73.806612,6544
17.7,73.8,28,9,2018,2010,3,549.0,232,10,12,1,2,0,17.717581,73.818378,6544
17.4,73.6,3,9,2022,2020,3,2070.0,60,12,6,1,2,0,17.435078,73.630324,435
17.6,73.8,20,9,2017,2010,3,549.0,81,14,0,1,2,0,17.606293,73.85,884
17.4,73.7,29,9,2025,2020,3,3000.0,112,14,0,1,2,4,17.413268,73.657669,941
17.6,73.8,4,9,2017,2010,3,4157.0,81,2,59,0,2,0,17.578237,73.840549,884
17.7,73.8,28,9,2014,2010,3,994.0,232,4,15,1,2,0,17.709867,73.799744,6544
17.7,73.8,20,10,2012,2010,3,298.0,232,6,31,1,2,0,17.715725,73.85,6544
17.7,73.8,21,10,2015,2010,3,549.0,232,23,69,0,1,0,17.71356,73.823767,6544
17.4,73.5,2,10,2024,2020,3,650.0,23,17,22,1,2,0,17.371019,73.536847,128
17.7,73.8,2,2,2019,2010,0,1944.0,232,14,41,1,2,0,17.736613,73.823863,6544
17.7,73.8,23,9,2025,2020,3,1052.0,232,15,23,0,2,0,17.732754,73.832286,6544
17.7,73.8,4,10,2017,2010,3,993.0,232,6,71,1,2,0,17.740032,73.806261,6544
17.7,73.8,29,3,2022,2020,1,549.0,232,2,59,0,2,0,17.707029,73.823439,6544
17.7,73.8,15,12,2025,2020,0,526.0,232,10,12,1,2,0,17.710873,73.813784,6544
17.7,73.8,12,9,2022,2020,3,3152.0,232,10,12,1,2,0,17.716426,73.824225,6544
17.7,73.8,16,9,2021,2020,3,227.0,232,30,26,1,2,0,17.729245,73.818923,6544
17.7,73.8,13,9,2010,2010,3,155.0,232,8,25,0,2,0,17.741516,73.818687,6544
17.4,73.5,11,9,2025,2020,3,650.0,23,17,22,1,2,0,17.367897,73.508486,128
17.7,73.8,20,3,2020,2020,1,3152.0,232,8,25,0,2,0,17.728739,73.797171,6544
17.6,73.8,3,7,2023,2020,2,261.0,81,27,45,1,2,0,17.59714,73.85,884
17.7,73.8,16,10,2023,2020,3,993.0,232,12,6,1,2,0,17.715557,73.821407,6544
17.4,73.7,7,8,2014,2010,2,549.0,112,3,11,1,2,0,17.393361,73.664689,941
17.7,73.8,28,9,2018,2010,3,3152.0,232,30,26,1,2,0,17.696605,73.831056,6544
17.7,73.8,30,10,2024,2020,3,2000.0,232,8,25,0,2,4,17.709434,73.808446,6544
17.7,73.8,6,12,2022,2020,0,227.0,232,6,31,1,2,0,17.744606,73.823379,6544
17.7,73.8,24,9,2015,2010,3,2000.0,232,8,25,0,2,4,17.722933,73.806126,6544
17.7,73.8,8,1,2015,2010,0,3152.0,232,1,5,1,2,0,17.698129,73.819895,6544
17.6,73.8,11,9,2018,2010,3,2.0,81,2,59,0,2,0,17.588201,73.848527,884
17.4,73.7,29,9,2019,2010,3,549.0,112,19,24,1,2,0,17.417391,73.659078,941
17.7,73.8,29,9,2015,2010,3,994.0,232,6,31,1,2,0,17.737819,73.833749,6544
17.6,73.8,25,9,2010,2010,3,4157.0,81,2,59,0,2,0,17.605012,73.812485,884
17.6,73.8,22,10,2015,2010,3,549.0,81,14,43,1,2,0,17.584773,73.822538,884
17.7,73.8,8,2,2013,2010,0,298.0,232,6,31,1,2,0,17.740772,73.827295,6544
17.7,73.8,4,9,2019,2010,3,993.0,232,3,11,1,2,0,17.715746,73.828037,6544
17.4,73.7,12,7,2021,2020,2,211.0,112,25,75,1,2,0,17.433191,73.655891,941
17.7,73.8,19,10,2015,2010,3,206.0,232,8,25,0,2,0,17.724391,73.819549,6544
17.7,73.8,21,9,2013,2010,3,205.0,232,10,12,1,2,0,17.739634,73.816599,6544
17.7,73.8,29,9,2017,2010,3,526.0,232,6,1,1,2,0,17.735883,73.837139,6544
17.6,73.8,30,9,2010,2010,3,549.0,81,14,0,1,2,0,17.588655,73.832404,884
17.6,73.8,22,9,2018,2010,3,549.0,81,2,59,0,2,0,17.571701,73.848267,884
17.7,73.8,15,3,2018,2010,1,993.0,232,6,71,1,2,0,17.708526,73.842316,6544
17.7,73.8,10,9,2015,2010,3,993.0,232,6,31,1,2,0,17.712386,73.817751,6544
17.6,73.8,28,12,2019,2010,0,7.0,81,2,2,0,2,0,17.587651,73.85,884
17.7,73.8,10,9,2012,2010,3,7.0,232,17,34,1,2,0,17.709408,73.824213,6544
17.7,73.8,13,9,2023,2020,3,378.0,232,8,25,0,2,0,17.722126,73.81233,6544
17.7,73.8,30,9,2015,2010,3,698.0,232,2,59,0,2,0,17.714156,73.81314,6544
17.8,73.7,13,8,2016,2010,2,549.0,7,18,48,1,2,0,17.785997,73.735339,32
17.7,73.8,12,2,2019,2010,0,549.0,232,2,9,0,2,0,17.730107,73.804358,6544
17.7,73.8,21,1,2020,2020,0,549.0,232,10,12,1,2,2,17.702612,73.85,6544
17.4,73.7,12,10,2011,2010,3,549.0,112,17,34,1,2,0,17.407171,73.675524,941
17.6,73.5,4,9,2024,2020,3,549.0,10,26,53,1,2,0,17.575603,73.509649,44
17.7,73.8,21,9,2025,2020,3,263.0,232,2,59,0,2,0,17.711847,73.822408,6544
17.6,73.8,20,9,2018,2010,3,549.0,81,17,65,1,2,0,17.584527,73.848334,884
17.7,73.8,7,9,2013,2010,3,205.0,232,11,35,1,2,0,17.710436,73.81774,6544
17.7,73.8,22,9,2012,2010,3,298.0,232,12,36,1,2,0,17.717517,73.839727,6544
17.7,73.8,28,9,2007,2000,3,205.0,232,1,5,1,2,0,17.744725,73.831648,6544
17.6,73.6,28,9,2015,2010,3,496.0,3,14,64,1,3,0,17.623876,73.63501,14
17.7,73.8,21,10,2023,2020,3,205.0,232,12,77,1,2,0,17.719858,73.804673,6544
17.7,73.8,21,11,2023,2020,3,547.0,232,12,6,1,2,0,17.720271,73.80453,6544
17.7,73.8,7,9,2018,2010,3,993.0,232,3,11,1,2,0,17.705524,73.820352,6544
17.7,73.8,30,9,2019,2010,3,1830.0,232,12,6,1,2,0,17.721511,73.83008,6544
17.7,73.8,21,4,2012,2010,1,5452.0,232,8,25,0,2,0,17.733078,73.808731,6544
17.7,73.8,23,9,2025,2020,3,993.0,232,3,52,1,2,0,17.729985,73.818986,6544
17.7,73.8,20,9,2018,2010,3,263.0,232,8,25,0,2,0,17.702814,73.829035,6544
17.7,73.8,10,10,2015,2010,3,298.0,232,11,35,1,2,0,17.708195,73.85,6544
17.7,73.8,10,9,2023,2020,3,3152.0,232,10,12,1,2,0,17.718245,73.811524,6544
17.4,73.7,15,5,2011,2010,1,549.0,112,19,24,1,2,0,17.43606,73.673492,941
17.7,73.8,30,10,2024,2020,3,5.0,232,2,59,0,2,0,17.728927,73.842742,6544
17.7,73.8,1,10,2022,2020,3,3152.0,232,6,31,1,2,0,17.726588,73.816624,6544
17.7,73.8,18,10,2013,2010,3,547.0,232,12,6,1,2,0,17.739332,73.809894,6544
17.7,73.8,27,9,2024,2020,3,205.0,232,14,0,1,2,0,17.742354,73.818815,6544
17.7,73.8,26,7,2015,2010,2,994.0,232,14,0,1,2,0,17.715958,73.829418,6544
17.5,73.6,22,3,2018,2010,1,5000.0,23,11,35,1,2,4,17.469824,73.617771,115
17.8,73.8,28,9,2018,2010,3,549.0,34,19,46,1,2,4,17.791422,73.778755,205
17.7,73.8,29,10,2021,2020,3,1245.0,232,19,55,1,2,0,17.736348,73.834054,6544
17.7,73.8,9,8,2019,2010,2,227.0,232,12,6,1,2,0,17.726817,73.798141,6544
17.7,73.8,16,9,2015,2010,3,205.0,232,3,11,1,2,0,17.706478,73.835484,6544
17.7,73.8,6,2,2021,2020,0,993.0,232,14,60,1,2,0,17.723244,73.818157,6544
17.7,73.8,2,11,2021,2020,3,549.0,232,2,59,0,2,0,17.734043,73.815724,6544
17.7,73.8,29,10,2021,2020,3,4208.0,232,0,8,0,2,0,17.739147,73.809275,6544
17.7,73.8,25,10,2025,2020,3,205.0,232,6,71,1,2,0,17.723014,73.808889,6544
17.7,73.8,27,10,2011,2010,3,994.0,232,6,31,1,2,0,17.740437,73.833046,6544
17.7,73.8,16,8,2011,2010,2,790.0,232,2,59,0,2,0,17.712533,73.811186,6544
17.7,73.8,30,9,2013,2010,3,549.0,232,2,59,0,2,0,17.741172,73.78194,6544
17.7,73.8,22,5,2023,2020,1,205.0,232,32,89,0,2,0,17.729275,73.809963,6544
17.4,73.7,6,9,2025,2020,3,549.0,112,19,24,1,2,0,17.433389,73.65715,941
17.7,73.8,2,11,2013,2010,3,1052.0,232,8,25,0,2,0,17.719109,73.815984,6544
17.7,73.8,1,9,2018,2010,3,993.0,232,12,6,1,2,0,17.740165,73.803849,6544
17.7,73.8,20,3,2014,2010,1,122.0,232,11,35,1,2,0,17.717794,73.789078,6544
17.7,73.8,23,9,2025,2020,3,549.0,232,2,59,0,2,0,17.720525,73.823692,6544
17.7,73.8,25,9,2010,2010,3,1528120.0,232,15,23,0,2,0,17.73586,73.806983,6544
17.5,73.8,12,9,2016,2010,3,8.0,17,2,59,0,2,0,17.543136,73.848726,99
17.4,73.7,1,3,2015,2010,1,549.0,112,28,79,1,2,0,17.432784,73.664875,941
17.4,73.6,4,7,2015,2010,2,549.0,60,10,42,1,2,0,17.430943,73.646532,435
17.4,73.7,12,2,2017,2010,0,549.0,112,11,35,1,2,0,17.438292,73.670412,941
17.7,73.8,11,9,2018,2010,3,205.0,232,6,71,1,2,0,17.742419,73.823424,6544
17.7,73.8,29,9,2015,2010,3,150.0,232,10,12,1,2,0,17.715252,73.81044,6544
17.8,73.8,24,8,2017,2010,2,549.0,34,0,8,0,2,0,17.759662,73.791454,205
17.7,73.8,12,9,2014,2010,3,9.0,232,8,25,0,2,0,17.727605,73.840782,6544
17.5,73.5,5,3,2020,2020,1,5321.0,30,14,60,1,2,0,17.538415,73.503449,221
17.7,73.8,12,9,2024,2020,3,205.0,232,10,12,1,2,0,17.713704,73.802276,6544
17.7,73.8,24,9,2024,2020,3,1052.0,232,8,25,0,2,0,17.706779,73.804663,6544
17.7,73.8,28,9,2026,2020,3,205.0,232,2,59,0,2,0,17.727683,73.820831,6544
17.6,73.8,11,4,2010,2010,1,549.0,81,25,51,1,2,0,17.576804,73.85,884
17.7,73.8,29,12,2025,2020,0,549.0,232,19,46,1,2,0,17.744215,73.806831,6544
17.4,73.7,11,9,2024,2020,3,549.0,112,2,59,0,2,0,17.418573,73.7354,941
17.7,73.8,28,10,2014,2010,3,205.0,232,2,59,0,2,0,17.742941,73.812637,6544
17.7,73.8,27,9,2019,2010,3,549.0,232,23,69,0,2,4,17.734146,73.837248,6544
17.7,73.8,6,10,2015,2010,3,227.0,232,8,25,0,2,0,17.7296,73.816398,6544
17.7,73.8,27,12,2019,2010,0,122.0,232,23,33,0,2,0,17.72615,73.781289,6544
17.7,73.8,12,9,2025,2020,3,3152.0,232,14,43,1,2,0,17.734477,73.799576,6544
17.6,73.8,13,6,2021,2020,2,549.0,81,14,0,1,1,0,17.596091,73.814922,884
17.7,73.8,10,9,2024,2020,3,298.0,232,14,0,1,2,0,17.727766,73.85,6544
17.7,73.8,19,9,2020,2020,3,549.0,232,12,77,1,2,0,17.722712,73.843888,6544
17.5,73.7,7,10,2010,2010,3,312.0,12,14,14,1,2,0,17.463321,73.690684,33
17.7,73.8,12,9,2011,2010,3,549.0,232,2,59,0,2,0,17.733482,73.85,6544
17.4,73.6,20,9,2019,2010,3,549.0,60,23,69,0,2,3,17.408906,73.608163,435
17.7,73.8,28,9,2022,2020,3,5452.0,232,8,25,0,2,0,17.736111,73.802574,6544
17.7,73.8,21,9,2010,2010,3,993.0,232,2,9,0,2,0,17.709988,73.816359,6544
17.7,73.8,10,10,2014,2010,3,298.0,232,8,25,0,2,0,17.734245,73.85,6544
17.7,73.8,21,7,2011,2010,2,298.0,232,14,0,1,2,0,17.737834,73.817829,6544
17.7,73.8,10,9,2020,2020,3,227.0,232,14,0,1,2,0,17.705329,73.810598,6544
17.7,73.8,14,9,2019,2010,3,549.0,232,10,12,1,2,0,17.707819,73.82069,6544
17.7,73.8,22,3,2020,2020,1,993.0,232,12,6,1,2,0,17.74048,73.834532,6544
17.7,73.8,11,9,2024,2020,3,549.0,232,14,41,1,2,0,17.706301,73.819108,6544
17.7,73.8,21,9,2022,2020,3,994.0,232,2,59,0,2,0,17.736047,73.813942,6544
17.8,73.8,10,9,2019,2010,3,8256.0,34,18,48,1,2,0,17.790461,73.85,205
17.7,73.8,4,11,2013,2010,3,5.0,232,6,31,1,2,0,17.726649,73.836685,6544
17.7,73.8,29,9,2020,2020,3,205.0,232,6,71,1,2,0,17.710024,73.802645,6544
17.7,73.8,29,9,2018,2010,3,3152.0,232,6,31,1,2,0,17.700501,73.798197,6544
17.7,73.8,27,10,2011,2010,3,150.0,232,14,0,1,2,0,17.728015,73.833036,6544
17.7,73.8,27,9,2023,2020,3,994.0,232,14,43,1,2,0,17.72142,73.813089,6544
17.7,73.8,25,10,2014,2010,3,993.0,232,8,25,0,2,0,17.732729,73.830453,6544
17.7,73.8,16,9,2021,2020,3,2789.0,232,11,35,1,2,0,17.736094,73.794012,6544
17.6,73.8,15,10,2019,2010,3,207.0,81,12,6,1,2,0,17.605256,73.839364,884
17.7,73.8,20,3,2022,2020,1,155.0,232,3,52,1,2,0,17.732347,73.805944,6544
17.4,73.7,12,9,2017,2010,3,549.0,112,23,69,0,2,0,17.391177,73.733837,941
17.8,73.8,28,10,2018,2010,3,549.0,34,23,69,0,2,3,17.756268,73.817157,205
17.7,73.8,4,10,2012,2010,3,298.0,232,6,68,1,2,0,17.730529,73.825654,6544
17.7,73.8,12,9,2012,2010,3,993.0,232,12,6,1,2,0,17.718725,73.827652,6544
17.6,73.8,22,8,2014,2010,2,4151.0,81,10,12,1,2,0,17.607061,73.830467,884
17.7,73.8,12,9,2012,2010,3,547.0,232,10,12,1,2,0,17.73177,73.83189,6544
17.7,73.8,12,9,2013,2010,3,227.0,232,12,6,1,2,0,17.710927,73.82546,6544
17.7,73.8,2,3,2021,2020,1,206.0,232,3,11,1,2,0,17.722417,73.816009,6544
17.7,73.8,20,12,2015,2010,0,263.0,232,14,60,1,2,0,17.722217,73.825372,6544
17.4,73.6,28,10,2015,2010,3,549.0,60,23,69,0,2,3,17.424317,73.570664,435
17.4,73.5,12,9,2021,2020,3,549.0,23,26,32,1,2,0,17.427176,73.513062,128
17.7,73.8,12,3,2014,2010,1,993.0,232,14,60,1,2,0,17.727611,73.825444,6544
17.7,73.8,29,9,2022,2020,3,549.0,232,12,77,1,2,0,17.711164,73.825237,6544
17.7,73.8,24,9,2021,2020,3,993.0,232,23,69,0,2,0,17.73702,73.829216,6544
17.7,73.8,23,4,2022,2020,1,244.0,232,2,59,0,2,0,17.722612,73.837559,6544
17.5,73.8,13,9,2014,2010,3,549.0,17,30,82,1,1,0,17.503802,73.821031,99
17.8,73.8,18,11,2014,2010,3,8256.0,34,18,48,1,2,0,17.787101,73.85,205
17.7,73.8,27,9,2015,2010,3,549.0,232,12,6,1,2,0,17.742773,73.846326,6544
17.7,73.8,2,9,2017,2010,3,993.0,232,3,52,1,2,0,17.729635,73.819414,6544
17.7,73.8,28,10,1989,1980,3,244.0,232,12,6,1,2,0,17.703626,73.805916,6544
17.7,73.8,30,9,2014,2010,3,993.0,232,2,59,0,2,0,17.722838,73.812874,6544
17.6,73.8,4,10,2015,2010,3,8.0,81,11,35,1,2,0,17.588533,73.83739,884
17.6,73.8,12,9,2012,2010,3,549.0,81,28,78,1,2,0,17.569992,73.848305,884
17.7,73.8,28,11,2020,2020,3,3152.0,232,12,6,1,2,0,17.7263,73.805449,6544
17.7,73.8,28,9,2020,2020,3,205.0,232,2,59,0,2,0,17.725471,73.820097,6544
17.7,73.8,20,9,2017,2010,3,5452.0,232,14,0,1,2,0,17.728187,73.801628,6544
17.7,73.8,28,9,2013,2010,3,4208.0,232,14,60,1,2,0,17.730135,73.805594,6544
17.7,73.8,28,9,2025,2020,3,549.0,232,12,6,1,2,0,17.740255,73.818064,6544
17.7,73.8,20,8,2021,2020,2,205.0,232,10,12,1,2,0,17.725898,73.822225,6544
17.4,73.6,29,7,2024,2020,2,549.0,60,23,69,0,2,3,17.41869,73.590211,435
17.7,73.8,11,9,2018,2010,3,993.0,232,11,35,1,2,0,17.712251,73.831443,6544
17.7,73.8,20,12,2012,2010,0,205.0,232,13,40,1,2,0,17.719643,73.824395,6544
17.7,73.8,16,9,2024,2020,3,993.0,232,10,12,1,2,0,17.738593,73.81172,6544
17.4,73.8,21,9,2012,2010,3,549.0,30,23,69,0,2,3,17.38945,73.762219,100
17.7,73.8,24,5,2015,2010,1,549.0,232,6,31,1,2,0,17.675863,73.815186,6544
17.7,73.8,26,10,2019,2010,3,993.0,232,17,34,1,2,0,17.71914,73.820966,6544
17.7,73.8,25,9,2016,2010,3,993.0,232,12,6,1,2,0,17.716661,73.812048,6544
17.4,73.6,13,12,2019,2010,0,549.0,60,23,69,0,2,3,17.39924,73.589296,435
17.4,73.6,4,10,2024,2020,3,549.0,60,23,69,0,2,3,17.429798,73.571468,435
17.7,73.8,12,9,2014,2010,3,10.0,232,23,69,0,2,4,17.706263,73.822801,6544
17.6,73.8,20,8,2019,2010,2,261.0,81,14,0,1,0,0,17.588297,73.840225,884
17.7,73.8,12,1,2013,2010,0,549.0,232,14,60,1,2,0,17.735871,73.843399,6544
17.7,73.8,9,10,2017,2010,3,549.0,232,23,33,0,2,0,17.71027,73.849823,6544
17.7,73.8,16,9,2017,2010,3,150.0,232,14,0,1,2,0,17.719945,73.84469,6544
17.7,73.8,2,9,2011,2010,3,4.0,232,14,43,1,2,0,17.739174,73.820753,6544
17.7,73.8,12,10,2023,2020,3,993.0,232,12,6,1,2,0,17.714307,73.842594,6544
17.4,73.6,21,9,2023,2020,3,549.0,60,23,69,0,2,3,17.406353,73.577581,435
17.5,73.8,22,9,2012,2010,3,549.0,17,14,0,1,2,0,17.51478,73.821726,99
17.7,73.8,22,9,2017,2010,3,993.0,232,11,35,1,2,0,17.738938,73.833443,6544
17.4,73.7,22,12,2013,2010,0,3000.0,112,11,35,1,1,4,17.438554,73.67093,941
17.4,73.5,4,10,2015,2010,3,549.0,23,3,11,1,2,0,17.415786,73.481584,128
17.7,73.8,12,2,2023,2020,0,460.0,232,12,6,1,2,0,17.728466,73.825067,6544
17.7,73.8,29,10,2023,2020,3,122.0,232,6,1,1,2,0,17.720497,73.818044,6544
17.6,73.8,30,9,2018,2010,3,4151.0,81,11,35,1,2,0,17.585796,73.828131,884
17.4,73.7,9,9,2011,2010,3,549.0,112,18,48,1,2,0,17.405104,73.65787,941
17.7,73.8,2,10,2017,2010,3,175.0,232,2,59,0,2,0,17.70874,73.787527,6544
17.4,73.7,30,9,2017,2010,3,3000.0,112,11,35,1,2,4,17.420317,73.655801,941
17.7,73.8,27,9,2018,2010,3,355.0,232,2,59,0,2,0,17.737488,73.820393,6544
17.7,73.8,27,9,2018,2010,3,205.0,232,2,59,0,2,0,17.712231,73.818324,6544
17.7,73.8,30,11,2020,2020,3,526.0,232,8,25,0,2,0,17.70246,73.821686,6544
17.7,73.8,21,8,2024,2020,2,645.0,232,12,6,1,2,0,17.741674,73.833317,6544
17.7,73.8,7,3,2024,2020,1,150.0,232,1,5,1,2,0,17.740744,73.824088,6544
17.7,73.8,12,9,2018,2010,3,993.0,232,6,31,1,2,0,17.717502,73.835546,6544
17.6,73.8,27,10,2026,2020,3,549.0,81,14,41,1,2,0,17.608737,73.85,884
17.7,73.8,18,9,2012,2010,3,61.0,232,11,35,1,2,0,17.728393,73.803601,6544
17.7,73.8,27,11,2015,2010,3,122.0,232,23,33,0,2,0,17.700704,73.806937,6544
17.7,73.8,21,10,1981,1980,3,993.0,232,2,59,0,2,0,17.727009,73.839592,6544
17.7,73.8,18,9,2025,2020,3,645.0,232,14,41,1,2,0,17.735175,73.803932,6544
17.3,73.5,21,9,2016,2010,3,549.0,10,19,24,1,2,0,17.311244,73.53208,61
17.7,73.8,27,9,2013,2010,3,263.0,232,11,35,1,2,0,17.733193,73.831421,6544
17.7,73.8,2,9,2022,2020,3,994.0,232,2,59,0,2,0,17.730718,73.826363,6544
17.6,73.8,16,7,2015,2010,2,3.0,81,2,39,0,2,0,17.556202,73.834473,884
17.8,73.8,29,9,2018,2010,3,549.0,34,23,69,0,2,3,17.75304,73.844485,205
17.7,73.8,12,10,2025,2020,3,993.0,232,21,61,1,2,0,17.73759,73.829272,6544
17.7,73.8,21,9,2016,2010,3,549.0,232,14,67,1,2,0,17.736499,73.807189,6544
17.7,73.8,20,9,2025,2020,3,549.0,232,10,12,1,2,0,17.707412,73.814135,6544
17.8,73.8,16,9,2022,2020,3,549.0,34,23,69,0,2,3,17.779284,73.844044,205
17.7,73.8,21,9,2018,2010,3,526.0,232,14,41,1,2,0,17.722782,73.827478,6544
17.7,73.8,31,3,2023,2020,1,122.0,232,11,35,1,2,0,17.706236,73.838784,6544
17.4,73.7,15,9,2012,2010,3,549.0,112,2,59,0,2,0,17.412499,73.683472,941
17.4,73.6,27,9,2019,2010,3,549.0,60,23,69,0,2,3,17.42457,73.577391,435
17.6,73.8,18,11,2024,2020,3,549.0,81,3,11,1,2,0,17.617256,73.843641,884
17.7,73.8,4,9,2012,2010,3,549.0,232,14,81,1,2,0,17.711197,73.805623,6544
17.7,73.8,27,9,2023,2020,3,993.0,232,2,59,0,2,0,17.706214,73.814031,6544
17.7,73.8,2,10,2016,2010,3,439.0,232,3,52,1,2,0,17.719768,73.830703,6544
